repo,time_period,pBFC_rate,pRevert_rate,pBIC_rate,pBIC_count,total_commits_prod,unique_authors,avg_commits_per_author,total_commits_emotions,frustration_count,frustration_ratio,avg_frustration_score,satisfaction_count,satisfaction_ratio,avg_satisfaction_score,neutral_count,neutral_ratio,avg_neutral_score,caution_count,caution_ratio,avg_caution_score,avg_emotion_score_overall,avg_files_changed,avg_lines_added,avg_lines_deleted,commits_with_churn
scikit-learn/scikit-learn,2016-Q4,1.0,0.0,0.0,0,1,1,1.0,1,0,0.0,,1,1.0,0.99300945,0,0.0,,0,0.0,,0.99300945,3.0,87.0,27.0,1
scikit-learn/scikit-learn,2017-Q2,1.0,0.0,0.0,0,1,1,1.0,1,1,1.0,0.986392,0,0.0,,0,0.0,,0,0.0,,0.986392,2.0,5.0,2.0,1
scikit-learn/scikit-learn,2017-Q3,1.0,0.0,0.0,0,1,1,1.0,1,0,0.0,,0,0.0,,1,1.0,0.94931215,0,0.0,,0.94931215,1.0,12.0,9.0,1
scikit-learn/scikit-learn,2017-Q4,1.0,0.0,0.0,0,1,1,1.0,1,0,0.0,,1,1.0,0.99637634,0,0.0,,0,0.0,,0.99637634,1.0,1.0,1.0,1
scikit-learn/scikit-learn,2018-Q2,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,0,0.0,,1,1.0,0.9896457,0,0.0,,0.9896457,1.0,1.0,1.0,1
scikit-learn/scikit-learn,2018-Q3,1.0,0.0,0.0,0,1,1,1.0,1,0,0.0,,1,1.0,0.6372317,0,0.0,,0,0.0,,0.6372317,1.0,1.0,1.0,1
scikit-learn/scikit-learn,2018-Q4,1.0,0.0,0.0,0,1,1,1.0,1,0,0.0,,1,1.0,0.63793623,0,0.0,,0,0.0,,0.63793623,1.0,21.0,15.0,1
scikit-learn/scikit-learn,2019-Q1,1.0,0.0,0.0,0,1,1,1.0,1,1,1.0,0.99889994,0,0.0,,0,0.0,,0,0.0,,0.99889994,3.0,44.0,4.0,1
scikit-learn/scikit-learn,2019-Q2,1.0,0.0,0.0,0,1,1,1.0,1,0,0.0,,1,1.0,0.75087535,0,0.0,,0,0.0,,0.75087535,2.0,2.0,2.0,1
scikit-learn/scikit-learn,2019-Q3,1.0,0.0,0.0,0,1,1,1.0,1,0,0.0,,0,0.0,,1,1.0,0.7595593,0,0.0,,0.7595593,1.0,34.0,19.0,1
scikit-learn/scikit-learn,2019-Q4,0.5,0.0,0.5,1,2,2,1.0,2,0,0.0,,2,1.0,0.986458835,0,0.0,,0,0.0,,0.986458835,2.0,19.5,1.0,2
scikit-learn/scikit-learn,2020-Q1,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,0,0.0,,1,1.0,0.9988084,0,0.0,,0.9988084,1.0,6.0,6.0,1
scikit-learn/scikit-learn,2020-Q2,0.5,0.5,0.5,1,2,2,1.0,2,0,0.0,,0,0.0,,1,0.5,0.9990114,1,0.5,0.9990501,0.99903075,6.0,55.0,87.0,2
scikit-learn/scikit-learn,2020-Q3,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,0,0.0,,1,1.0,0.98303795,0,0.0,,0.98303795,1.0,12.0,12.0,1
scikit-learn/scikit-learn,2020-Q4,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,0,0.0,,1,1.0,0.99892527,0,0.0,,0.99892527,2.0,5.0,2.0,1
scikit-learn/scikit-learn,2021-Q1,0.0,0.0,1.0,1,1,1,1.0,1,1,1.0,0.6968335,0,0.0,,0,0.0,,0,0.0,,0.6968335,3.0,36.0,12.0,1
scipy/scipy,2005-Q4,1.0,0.0,0.0,0,1,1,1.0,1,0,0.0,,1,1.0,0.61181414,0,0.0,,0,0.0,,0.61181414,1.0,1.0,1.0,1
scipy/scipy,2006-Q1,1.0,0.0,0.0,0,1,1,1.0,1,0,0.0,,1,1.0,0.9873198,0,0.0,,0,0.0,,0.9873198,4.0,14.0,14.0,1
scipy/scipy,2006-Q2,1.0,0.0,0.0,0,1,1,1.0,1,0,0.0,,0,0.0,,1,1.0,0.9983481,0,0.0,,0.9983481,17.0,17.0,19.0,1
scipy/scipy,2006-Q4,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,0,0.0,,1,1.0,0.998696,0,0.0,,0.998696,15.0,1.0,1.0,1
scipy/scipy,2007-Q1,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,1,1.0,0.94859374,0,0.0,,0,0.0,,0.94859374,1.0,1.0,7.0,1
scipy/scipy,2007-Q2,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,1,1.0,0.99941885,0,0.0,,0,0.0,,0.99941885,14.0,22498.0,0.0,1
scipy/scipy,2007-Q3,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,0,0.0,,1,1.0,0.9986784,0,0.0,,0.9986784,8.0,399.0,140.0,1
scipy/scipy,2007-Q4,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,0,0.0,,1,1.0,0.99790907,0,0.0,,0.99790907,2.0,460.0,260.0,1
scipy/scipy,2008-Q1,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,0,0.0,,1,1.0,0.9900243,0,0.0,,0.9900243,1.0,122.0,43.0,1
scipy/scipy,2008-Q2,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,0,0.0,,1,1.0,0.9728909,0,0.0,,0.9728909,4.0,80.0,55.0,1
scipy/scipy,2008-Q4,0.5,0.0,0.5,1,2,1,2.0,2,0,0.0,,2,1.0,0.949183075,0,0.0,,0,0.0,,0.949183075,1.0,4.0,0.0,2
scipy/scipy,2009-Q1,1.0,0.0,0.0,0,1,1,1.0,1,0,0.0,,1,1.0,0.99922955,0,0.0,,0,0.0,,0.99922955,1.0,1.0,2.0,1
scipy/scipy,2010-Q3,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,0,0.0,,1,1.0,0.99827015,0,0.0,,0.99827015,1.0,20.0,19.0,1
scipy/scipy,2012-Q1,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,1,1.0,0.99921787,0,0.0,,0,0.0,,0.99921787,1.0,99.0,34.0,1
scipy/scipy,2012-Q2,1.0,0.0,0.0,0,1,1,1.0,1,0,0.0,,1,1.0,0.9992368,0,0.0,,0,0.0,,0.9992368,8.0,195.0,189.0,1
scipy/scipy,2012-Q3,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,1,1.0,0.9797019,0,0.0,,0,0.0,,0.9797019,1.0,2.0,1.0,1
scipy/scipy,2012-Q4,1.0,0.0,0.0,0,1,1,1.0,1,0,0.0,,0,0.0,,1,1.0,0.9305372,0,0.0,,0.9305372,0.0,0.0,0.0,1
scipy/scipy,2013-Q1,0.0,0.0,1.0,2,2,2,1.0,2,1,0.5,0.99095285,0,0.0,,1,0.5,0.99862576,0,0.0,,0.9947893050000001,4.5,13.5,13.5,2
scipy/scipy,2013-Q2,1.0,0.0,0.0,0,2,1,2.0,2,1,0.5,0.51419306,1,0.5,0.50527525,0,0.0,,0,0.0,,0.509734155,12.0,41.5,41.5,2
scipy/scipy,2013-Q3,0.0,0.0,0.6666666666666666,2,3,3,1.0,3,2,0.6666666666666666,0.9853064,1,0.3333333333333333,0.4935637,0,0.0,,0,0.0,,0.8213921666666666,1.6666666666666667,131.66666666666666,130.33333333333334,3
scipy/scipy,2013-Q4,0.0,0.0,1.0,2,2,2,1.0,2,0,0.0,,0,0.0,,2,1.0,0.9981328199999999,0,0.0,,0.9981328199999999,0.5,1.5,1.0,2
scipy/scipy,2014-Q1,0.6666666666666666,0.0,0.3333333333333333,1,3,2,1.5,3,1,0.3333333333333333,0.99952984,2,0.6666666666666666,0.814281025,0,0.0,,0,0.0,,0.8760306299999999,2.6666666666666665,42.0,1.6666666666666667,3
scipy/scipy,2014-Q2,0.0,0.0,1.0,1,1,1,1.0,1,1,1.0,0.80584174,0,0.0,,0,0.0,,0,0.0,,0.80584174,0.0,0.0,0.0,1
scipy/scipy,2014-Q3,0.0,0.0,1.0,2,2,1,2.0,2,0,0.0,,0,0.0,,0,0.0,,2,1.0,0.7880909,0.7880909,2.0,16.0,16.0,2
scipy/scipy,2014-Q4,0.0,0.0,0.5,1,2,2,1.0,2,0,0.0,,2,1.0,0.7652005850000001,0,0.0,,0,0.0,,0.7652005850000001,1.5,38.5,19.5,2
scipy/scipy,2015-Q1,0.0,0.0,1.0,2,2,2,1.0,2,0,0.0,,2,1.0,0.998293265,0,0.0,,0,0.0,,0.998293265,3.5,647.5,372.0,2
scipy/scipy,2015-Q2,0.5,0.0,0.5,1,2,2,1.0,2,0,0.0,,2,1.0,0.9977749499999999,0,0.0,,0,0.0,,0.9977749499999999,0.0,0.0,0.0,2
scipy/scipy,2015-Q3,0.0,0.0,1.0,2,2,2,1.0,2,0,0.0,,1,0.5,0.9992872,1,0.5,0.99846506,0,0.0,,0.99887613,0.5,101.5,49.0,2
scipy/scipy,2015-Q4,1.0,0.0,0.0,0,2,2,1.0,2,0,0.0,,2,1.0,0.7558385999999999,0,0.0,,0,0.0,,0.7558385999999999,1.5,27.5,23.5,2
scipy/scipy,2016-Q1,0.5,0.0,0.5,1,2,2,1.0,2,0,0.0,,2,1.0,0.99902088,0,0.0,,0,0.0,,0.99902088,1.0,6.0,6.0,2
scipy/scipy,2016-Q2,0.0,0.0,1.0,2,2,2,1.0,2,1,0.5,0.99964154,0,0.0,,1,0.5,0.9989926,0,0.0,,0.99931707,1.5,16.0,3.5,2
scipy/scipy,2016-Q3,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,1,1.0,0.9936395,0,0.0,,0,0.0,,0.9936395,2.0,6.0,6.0,1
scipy/scipy,2016-Q4,0.5,0.0,0.5,1,2,2,1.0,2,0,0.0,,2,1.0,0.943175735,0,0.0,,0,0.0,,0.943175735,0.5,4.0,3.0,2
scipy/scipy,2017-Q1,0.0,0.0,0.5,1,2,1,2.0,2,0,0.0,,0,0.0,,2,1.0,0.78654965,0,0.0,,0.78654965,1.0,8.0,5.5,2
scipy/scipy,2017-Q2,1.0,0.0,0.0,0,1,1,1.0,1,1,1.0,0.9833934,0,0.0,,0,0.0,,0,0.0,,0.9833934,2.0,16.0,16.0,1
scipy/scipy,2017-Q3,0.6666666666666666,0.0,0.3333333333333333,1,3,2,1.5,3,0,0.0,,1,0.3333333333333333,0.99930894,1,0.3333333333333333,0.9981078,1,0.3333333333333333,0.9995883,0.99900168,1.0,13.0,5.0,3
scipy/scipy,2017-Q4,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,0,0.0,,1,1.0,0.9987319,0,0.0,,0.9987319,0.0,0.0,0.0,1
scipy/scipy,2018-Q1,0.5,0.0,0.5,1,2,2,1.0,2,1,0.5,0.9971956,0,0.0,,0,0.0,,1,0.5,0.9995974,0.9983964999999999,2.0,13.0,6.5,2
scipy/scipy,2018-Q2,0.0,0.0,1.0,2,2,1,2.0,2,0,0.0,,1,0.5,0.9990313,0,0.0,,1,0.5,0.99958855,0.9993099249999999,1.5,32.5,9.5,2
scipy/scipy,2018-Q3,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,0,0.0,,1,1.0,0.99820435,0,0.0,,0.99820435,1.0,3.0,2.0,1
scipy/scipy,2018-Q4,1.0,0.0,0.0,0,1,1,1.0,1,0,0.0,,1,1.0,0.9985891,0,0.0,,0,0.0,,0.9985891,3.0,8.0,7.0,1
scipy/scipy,2019-Q1,0.5,0.0,0.5,1,2,2,1.0,2,1,0.5,0.9989128,0,0.0,,1,0.5,0.9093076,0,0.0,,0.9541102,1.0,8.5,2.0,2
scipy/scipy,2019-Q2,0.0,0.0,1.0,2,2,2,1.0,2,1,0.5,0.9993954,0,0.0,,1,0.5,0.8012848,0,0.0,,0.9003401,1.5,162.0,157.0,2
scipy/scipy,2019-Q3,0.0,0.0,1.0,3,3,3,1.0,3,0,0.0,,2,0.6666666666666666,0.976348175,1,0.3333333333333333,0.99656713,0,0.0,,0.9830878266666666,1.3333333333333333,31.33333333333333,2.0,3
scipy/scipy,2019-Q4,0.0,0.0,1.0,2,2,2,1.0,2,0,0.0,,1,0.5,0.99818206,1,0.5,0.9988544,0,0.0,,0.99851823,0.5,6.5,6.0,2
scipy/scipy,2020-Q1,0.5,0.0,0.5,1,2,2,1.0,2,0,0.0,,1,0.5,0.9910822,0,0.0,,1,0.5,0.95686394,0.97397307,3.5,20.0,25.0,2
scipy/scipy,2020-Q2,0.3333333333333333,0.0,0.3333333333333333,1,3,3,1.0,3,0,0.0,,2,0.6666666666666666,0.9978122,1,0.3333333333333333,0.6695645,0,0.0,,0.8883963,2.333333333333333,25.0,13.333333333333334,3
scipy/scipy,2020-Q3,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,0,0.0,,1,1.0,0.8920166,0,0.0,,0.8920166,1.0,8.0,8.0,1
scipy/scipy,2020-Q4,0.5,0.0,0.5,1,2,2,1.0,2,1,0.5,0.99746263,1,0.5,0.9761321,0,0.0,,0,0.0,,0.9867973649999999,1.5,20.0,12.0,2
scipy/scipy,2021-Q1,0.0,0.0,1.0,2,2,2,1.0,2,0,0.0,,2,1.0,0.99797075,0,0.0,,0,0.0,,0.99797075,0.5,18.5,0.0,2
tensorflow/tensorflow,2015-Q4,0.5,0.0,0.5,1,2,2,1.0,2,0,0.0,,1,0.5,0.9993222,1,0.5,0.98327905,0,0.0,,0.991300625,0.0,0.0,0.0,0
tensorflow/tensorflow,2016-Q1,0.25,0.0,0.75,9,12,7,1.7142857142857142,12,0,0.0,,7,0.5833333333333334,0.99824966,5,0.4166666666666667,0.936402648,0,0.0,,0.9724800716666667,0.0,0.0,0.0,0
tensorflow/tensorflow,2016-Q2,0.3333333333333333,0.0,0.6666666666666666,8,12,10,1.2,12,2,0.16666666666666666,0.998785075,8,0.6666666666666666,0.98516377,2,0.16666666666666666,0.9972070500000001,0,0.0,,0.9894412008333333,0.0,0.0,0.0,0
tensorflow/tensorflow,2016-Q3,0.21428571428571427,0.14285714285714285,0.7857142857142857,11,14,7,2.0,14,0,0.0,,6,0.42857142857142855,0.9949855200000001,8,0.5714285714285714,0.93845274,0,0.0,,0.9626810742857143,0.0,0.0,0.0,0
tensorflow/tensorflow,2016-Q4,0.15789473684210525,0.05263157894736842,0.7894736842105263,15,19,15,1.2666666666666666,19,1,0.05263157894736842,0.99698955,7,0.3684210526315789,0.9654565871428572,9,0.47368421052631576,0.9318154333333334,2,0.10526315789473684,0.7537226800000001,0.9288931536842104,0.0,0.0,0.0,0
tensorflow/tensorflow,2017-Q1,0.4117647058823529,0.0,0.5294117647058824,9,17,11,1.5454545454545454,17,1,0.058823529411764705,0.8212006,7,0.4117647058823529,0.9366972414285714,8,0.47058823529411764,0.8627257349999999,1,0.058823529411764705,0.99941707,0.8987826023529412,0.0,0.0,0.0,0
tensorflow/tensorflow,2017-Q2,0.13333333333333333,0.06666666666666667,0.8666666666666667,13,15,9,1.6666666666666667,15,1,0.06666666666666667,0.9956742,8,0.5333333333333333,0.971372735,6,0.4,0.9921075533333333,0,0.0,,0.9812867599999999,0.0,0.0,0.0,0
tensorflow/tensorflow,2017-Q3,0.0625,0.0,0.9375,15,16,7,2.2857142857142856,16,0,0.0,,6,0.375,0.9657179816666667,8,0.5,0.97791934,2,0.125,0.9940083049999999,0.97535495125,0.0,0.0,0.0,0
tensorflow/tensorflow,2017-Q4,0.21052631578947367,0.05263157894736842,0.7368421052631579,14,19,13,1.4615384615384615,19,4,0.21052631578947367,0.9211259549999999,7,0.3684210526315789,0.9511998214285714,7,0.3684210526315789,0.9007698199999999,1,0.05263157894736842,0.9990978,0.9288099531578947,0.0,0.0,0.0,0
tensorflow/tensorflow,2018-Q1,0.4,0.0,0.55,11,20,14,1.4285714285714286,20,1,0.05,0.99857545,11,0.55,0.8887278599999999,7,0.35,0.9679664571428572,1,0.05,0.936515,0.9243431055,0.0,0.0,0.0,0
tensorflow/tensorflow,2018-Q2,0.4090909090909091,0.09090909090909091,0.5454545454545454,12,22,16,1.375,22,1,0.045454545454545456,0.9995585,7,0.3181818181818182,0.98860583,11,0.5,0.9604085081818181,3,0.13636363636363635,0.9993321333333333,0.9764676954545455,0.0,0.0,0.0,0
tensorflow/tensorflow,2018-Q3,0.30434782608695654,0.043478260869565216,0.6521739130434783,15,23,15,1.5333333333333334,23,0,0.0,,17,0.7391304347826086,0.9571987647058824,6,0.2608695652173913,0.8943495316666666,0,0.0,,0.9408033126086955,0.0,0.0,0.0,0
tensorflow/tensorflow,2018-Q4,0.2,0.0,0.76,19,25,19,1.3157894736842106,25,5,0.2,0.9663296020000001,11,0.44,0.8721431481818182,9,0.36,0.9391309655555555,0,0.0,,0.9150960532000001,0.0,0.0,0.0,0
tensorflow/tensorflow,2019-Q1,0.3,0.06666666666666667,0.6666666666666666,20,30,23,1.3043478260869565,30,3,0.1,0.9540241866666667,12,0.4,0.9775050491666667,12,0.4,0.942593885,3,0.1,0.9781197633333334,0.9612539686666667,0.0,0.0,0.0,0
tensorflow/tensorflow,2019-Q2,0.09090909090909091,0.0,0.9090909090909091,30,33,20,1.65,33,8,0.24242424242424243,0.9815799625,12,0.36363636363636365,0.9435448883333333,12,0.36363636363636365,0.9809190641666667,1,0.030303030303030304,0.9870816,0.9676754160606061,0.0,0.0,0.0,0
tensorflow/tensorflow,2019-Q3,0.22857142857142856,0.02857142857142857,0.6857142857142857,24,35,24,1.4583333333333333,35,3,0.08571428571428572,0.8676630566666667,15,0.42857142857142855,0.9087254013333333,15,0.42857142857142855,0.9765179406666668,2,0.05714285714285714,0.9509205999999999,0.9366708714285715,0.0,0.0,0.0,0
tensorflow/tensorflow,2019-Q4,0.22580645161290322,0.0,0.7096774193548387,22,31,29,1.0689655172413792,31,4,0.12903225806451613,0.8060357775,14,0.45161290322580644,0.9711962271428571,13,0.41935483870967744,0.9157202761538461,0,0.0,,0.9266210929032258,0.0,0.0,0.0,0
tensorflow/tensorflow,2020-Q1,0.18181818181818182,0.030303030303030304,0.7878787878787878,26,33,23,1.434782608695652,33,2,0.06060606060606061,0.98681575,12,0.36363636363636365,0.9126788708333334,16,0.48484848484848486,0.995975320625,3,0.09090909090909091,0.9401409333333333,0.9600547236363636,0.0,0.0,0.0,0
tensorflow/tensorflow,2020-Q2,0.25806451612903225,0.0,0.6774193548387096,21,31,24,1.2916666666666667,31,5,0.16129032258064516,0.9433493819999998,6,0.1935483870967742,0.952463105,17,0.5483870967741935,0.9525767694117647,3,0.0967741935483871,0.9750987133333333,0.953246024516129,0.0,0.0,0.0,0
tensorflow/tensorflow,2020-Q3,0.1935483870967742,0.0,0.7741935483870968,24,31,24,1.2916666666666667,31,2,0.06451612903225806,0.903805015,5,0.16129032258064516,0.972755186,22,0.7096774193548387,0.9545570186363637,2,0.06451612903225806,0.9885646,0.9564119216129032,0.0,0.0,0.0,0
tensorflow/tensorflow,2020-Q4,0.2,0.0,0.76,19,25,20,1.25,25,3,0.12,0.7745197433333333,10,0.4,0.97401789,10,0.4,0.917798503,2,0.08,0.999563575,0.9296340124,0.0,0.0,0.0,0
tensorflow/tensorflow,2021-Q1,0.11538461538461539,0.038461538461538464,0.8461538461538461,22,26,22,1.1818181818181819,26,2,0.07692307692307693,0.995306045,9,0.34615384615384615,0.9379682600000001,12,0.46153846153846156,0.9719348575,3,0.11538461538461539,0.8411045666666667,0.94687917,0.0,0.0,0.0,0
tensorflow/tensorflow,2021-Q2,0.0,0.0,1.0,5,5,5,1.0,5,0,0.0,,1,0.2,0.9759745,4,0.8,0.9940834075,0,0.0,,0.9904616260000001,0.0,0.0,0.0,0
tidyverse/ggplot2,2008-Q4,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,1,1.0,0.9655718,0,0.0,,0,0.0,,0.9655718,0.0,0.0,0.0,0
tidyverse/ggplot2,2011-Q2,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,0,0.0,,1,1.0,0.99502426,0,0.0,,0.99502426,0.0,0.0,0.0,0
tidyverse/ggplot2,2011-Q4,1.0,0.0,0.0,0,1,1,1.0,1,0,0.0,,1,1.0,0.9971571,0,0.0,,0,0.0,,0.9971571,0.0,0.0,0.0,0
tidyverse/ggplot2,2012-Q2,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,1,1.0,0.7369177,0,0.0,,0,0.0,,0.7369177,0.0,0.0,0.0,0
tidyverse/ggplot2,2015-Q3,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,0,0.0,,1,1.0,0.99788815,0,0.0,,0.99788815,0.0,0.0,0.0,0
torvalds/linux,2005-Q1,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,1,1.0,0.9980438,0,0.0,,0,0.0,,0.9980438,0.0,0.0,0.0,0
torvalds/linux,2005-Q2,0.6190476190476191,0.0,0.38095238095238093,8,21,20,1.05,21,8,0.38095238095238093,0.9772372075,2,0.09523809523809523,0.97399345,6,0.2857142857142857,0.9574200883333334,5,0.23809523809523808,0.968515318,0.9691896038095238,0.0,0.0,0.0,0
torvalds/linux,2005-Q3,0.5,0.0,0.5,14,28,25,1.12,28,7,0.25,0.9664583014285714,9,0.32142857142857145,0.9284532444444444,7,0.25,0.9775833485714286,5,0.17857142857142858,0.807966014,0.9287214578571429,0.0,0.0,0.0,0
torvalds/linux,2005-Q4,0.5517241379310345,0.0,0.4482758620689655,13,29,29,1.0,29,5,0.1724137931034483,0.998394434,9,0.3103448275862069,0.9579511677777778,14,0.4827586206896552,0.9448264621428571,1,0.034482758620689655,0.77118814,0.9521479755172414,0.0,0.0,0.0,0
torvalds/linux,2006-Q1,0.2926829268292683,0.0,0.7073170731707317,29,41,36,1.1388888888888888,41,6,0.14634146341463414,0.9369940250000001,10,0.24390243902439024,0.93579393,24,0.5853658536585366,0.9942693570833333,1,0.024390243902439025,0.99940324,0.9717505185365855,0.0,0.0,0.0,0
torvalds/linux,2006-Q2,0.5625,0.0,0.40625,13,32,27,1.1851851851851851,32,9,0.28125,0.9635589566666667,4,0.125,0.9958199425,15,0.46875,0.9222331606666666,4,0.125,0.89878595,0.9401234871874999,0.0,0.0,0.0,0
torvalds/linux,2006-Q3,0.42857142857142855,0.03571428571428571,0.5714285714285714,16,28,28,1.0,28,8,0.2857142857142857,0.98147642875,10,0.35714285714285715,0.963032643,4,0.14285714285714285,0.997761725,6,0.21428571428571427,0.9670024283333333,0.9741142617857143,0.0,0.0,0.0,0
torvalds/linux,2006-Q4,0.4166666666666667,0.027777777777777776,0.5833333333333334,21,36,32,1.125,36,10,0.2777777777777778,0.971904133,10,0.2777777777777778,0.9372348770000001,11,0.3055555555555556,0.9820751900000001,5,0.1388888888888889,0.9926427419999999,0.9682619694444443,0.0,0.0,0.0,0
torvalds/linux,2007-Q1,0.43333333333333335,0.03333333333333333,0.5333333333333333,16,30,29,1.0344827586206897,30,6,0.2,0.9719962566666668,9,0.3,0.9703273733333333,8,0.26666666666666666,0.93993362625,7,0.23333333333333334,0.9991593442857143,0.9692836106666667,0.0,0.0,0.0,0
torvalds/linux,2007-Q2,0.5588235294117647,0.0,0.4411764705882353,15,34,32,1.0625,34,11,0.3235294117647059,0.9070964345454545,11,0.3235294117647059,0.9119479054545454,6,0.17647058823529413,0.9938695200000001,6,0.17647058823529413,0.9193145683333334,0.9261350667647059,0.0,0.0,0.0,0
torvalds/linux,2007-Q3,0.5,0.0,0.5,20,40,36,1.1111111111111112,40,12,0.3,0.9572826866666667,9,0.225,0.9868311766666668,15,0.375,0.9888651846666666,4,0.1,0.9995948675,0.98000575175,0.0,0.0,0.0,0
torvalds/linux,2007-Q4,0.46,0.0,0.5,25,50,39,1.2820512820512822,50,13,0.26,0.9240860161538461,11,0.22,0.9505485381818182,21,0.42,0.950513549047619,5,0.1,0.990936952,0.9476924284,0.0,0.0,0.0,0
torvalds/linux,2008-Q1,0.509090909090909,0.0,0.4909090909090909,27,55,46,1.1956521739130435,55,11,0.2,0.9334024645454545,18,0.32727272727272727,0.9505321494444444,21,0.38181818181818183,0.9917885052380953,5,0.09090909090909091,0.94328524,0.9621998292727272,0.0,0.0,0.0,0
torvalds/linux,2008-Q2,0.40350877192982454,0.0,0.5789473684210527,33,57,46,1.2391304347826086,57,16,0.2807017543859649,0.954347425,14,0.24561403508771928,0.9010689442857143,17,0.2982456140350877,0.9902947205882353,10,0.17543859649122806,0.965324031,0.9539083259649123,0.0,0.0,0.0,0
torvalds/linux,2008-Q3,0.4909090909090909,0.01818181818181818,0.4727272727272727,26,55,47,1.1702127659574468,55,14,0.2545454545454545,0.9495734085714285,10,0.18181818181818182,0.926739282,20,0.36363636363636365,0.9803985575,11,0.2,0.9527443990909091,0.9572650923636363,0.0,0.0,0.0,0
torvalds/linux,2008-Q4,0.4576271186440678,0.03389830508474576,0.5423728813559322,32,59,49,1.2040816326530612,59,17,0.288135593220339,0.9078328629411764,17,0.288135593220339,0.9784149282352942,21,0.3559322033898305,0.9776442519047619,4,0.06779661016949153,0.9973604875,0.9590878591525424,0.0,0.0,0.0,0
torvalds/linux,2009-Q1,0.27941176470588236,0.0,0.7058823529411765,48,68,54,1.2592592592592593,68,14,0.20588235294117646,0.9489417099999999,17,0.25,0.9089167829411765,28,0.4117647058823529,0.9774638257142857,9,0.1323529411764706,0.9453483411111111,0.950204285882353,0.0,0.0,0.0,0
torvalds/linux,2009-Q2,0.3387096774193548,0.0,0.6612903225806451,41,62,57,1.087719298245614,62,11,0.1774193548387097,0.9559691072727272,8,0.12903225806451613,0.995622375,31,0.5,0.9554307374193549,12,0.1935483870967742,0.9874050933333334,0.9669008574193548,0.0,0.0,0.0,0
torvalds/linux,2009-Q3,0.5272727272727272,0.0,0.4727272727272727,26,55,48,1.1458333333333333,55,17,0.3090909090909091,0.916895345882353,8,0.14545454545454545,0.96004659375,20,0.36363636363636365,0.9467741220000001,10,0.18181818181818182,0.9591132760000001,0.9417128878181819,0.0,0.0,0.0,0
torvalds/linux,2009-Q4,0.5166666666666667,0.016666666666666666,0.45,27,60,55,1.0909090909090908,60,14,0.23333333333333334,0.9306607957142857,12,0.2,0.9794922741666667,26,0.43333333333333335,0.9412393596153846,8,0.13333333333333333,0.9935376925,0.9533947220000001,0.0,0.0,0.0,0
torvalds/linux,2010-Q1,0.38181818181818183,0.0,0.6,33,55,50,1.1,55,14,0.2545454545454545,0.9482368242857142,11,0.2,0.9453314863636364,19,0.34545454545454546,0.9464092984210526,11,0.2,0.9756887200000001,0.9525148087272727,0.0,0.0,0.0,0
torvalds/linux,2010-Q2,0.39285714285714285,0.0,0.6071428571428571,34,56,50,1.12,56,18,0.32142857142857145,0.9791359422222222,12,0.21428571428571427,0.93426157,20,0.35714285714285715,0.9845205220000001,6,0.10714285714285714,0.939029215,0.9671459201785714,0.0,0.0,0.0,0
torvalds/linux,2010-Q3,0.39655172413793105,0.0,0.603448275862069,35,58,50,1.16,58,13,0.22413793103448276,0.881138056923077,15,0.25862068965517243,0.9596679526666667,20,0.3448275862068966,0.9434480754999999,10,0.1724137931034483,0.9602409789999999,0.936572160862069,0.0,0.0,0.0,0
torvalds/linux,2010-Q4,0.35,0.016666666666666666,0.6166666666666667,37,60,53,1.1320754716981132,60,14,0.23333333333333334,0.9388264178571429,12,0.2,0.8888083858333333,27,0.45,0.9721337907407408,7,0.11666666666666667,0.9370891114285714,0.9436084435000001,0.0,0.0,0.0,0
torvalds/linux,2011-Q1,0.36231884057971014,0.014492753623188406,0.6231884057971014,43,69,63,1.0952380952380953,69,14,0.2028985507246377,0.9235206814285714,18,0.2608695652173913,0.9082708299999999,22,0.3188405797101449,0.9582833977272728,15,0.21739130434782608,0.9854011946666666,0.9440785094202898,0.0,0.0,0.0,0
